0	762799.394292	7440.873810	5392.007325	0.9965670521	0.000000241088298	0.9755454011	0.000001795319058	0.9427556846	0.000003847217090	0.9896958169	0.000000759750840	0.9670167724	0.000002270102440	0.9259716234	0.000004996884661	0.9835624771	0.000001141894498	0.9539886061	0.000003164733475	0.9166303581	0.000005323053807	51.132925
1	762799.394292	8833.996564	5885.869139	0.9981962265	0.000000149813419	0.9902276469	0.000000733750248	0.9739871155	0.000001865613834	0.9964051658	0.000000309081147	0.9846404150	0.000001231450705	0.9639133678	0.000002728827030	0.9948850995	0.000000438091775	0.9781208084	0.000001790962680	0.9546487415	0.000003483858236	65.605243
2	762799.394292	7997.470544	5650.467601	0.9984735912	0.000000080470779	0.9865419933	0.000000788592563	0.9657220250	0.000001885976197	0.9974893964	0.000000160257547	0.9852410825	0.000000866713726	0.9623723051	0.000002100276021	0.9963943708	0.000000249833084	0.9812251484	0.000001177578631	0.9543536016	0.000002725790797	45.659308
3	762799.394292	7319.535106	5232.634836	0.9970679348	0.000000200017014	0.9824969166	0.000000935453664	0.9519284337	0.000002502772357	0.9937552833	0.000000527169080	0.9756051083	0.000001550221456	0.9472002871	0.000002875778013	0.9910500901	0.000000783614006	0.9695934713	0.000002110887657	0.9390273398	0.000003478772779	46.166452
4	762799.394292	7567.951889	5346.807718	0.9957401254	0.000000204852952	0.9635024077	0.000002167213227	0.9100361515	0.000005279717869	0.9865457525	0.000000773245161	0.9494837788	0.000002977002794	0.8876353779	0.000006223502035	0.9791021231	0.000001080131881	0.9291095378	0.000004026966685	0.8697451228	0.000006975821167	61.639319
5	762799.394292	7073.639470	5164.946857	0.9948022001	0.000000301655282	0.9698086482	0.000001575242956	0.9242097591	0.000003793504537	0.9901318705	0.000000451646535	0.9577868014	0.000002150800275	0.9073024614	0.000004569616432	0.9806117936	0.000000945962718	0.9460231754	0.000002594907504	0.8927652118	0.000005006834039	49.768479
6	762799.394292	7702.250094	5630.899596	0.9977621868	0.000000170175091	0.9882446590	0.000000657580249	0.9624471851	0.000002163417694	0.9954034264	0.000000389300375	0.9827965695	0.000001110818940	0.9549585693	0.000002752258872	0.9944568832	0.000000460398003	0.9765119896	0.000001662341770	0.9479761623	0.000003243134622	52.264577
7	762799.394292	7690.090100	5875.934873	0.9962244637	0.000000289916350	0.9768085737	0.000001728106114	0.9430257274	0.000004085166692	0.9900699463	0.000000814065412	0.9621236784	0.000002894422166	0.9208876704	0.000005687543133	0.9806926287	0.000001659865095	0.9472763489	0.000004050135131	0.8964587738	0.000007374671584	70.806169
8	762799.394292	6955.760882	5405.986755	0.9973166180	0.000000171546750	0.9833862311	0.000000987165047	0.9568634460	0.000002538597483	0.9948917252	0.000000341431235	0.9780605368	0.000001283043005	0.9491066459	0.000002930890989	0.9903691289	0.000000706897451	0.9694963108	0.000001958719351	0.9323241978	0.000004121973004	58.360172
9	762799.394292	6817.407973	5327.591338	0.9971946339	0.000000142502652	0.9827504656	0.000000805644703	0.9545787283	0.000002072121484	0.9956089323	0.000000233210128	0.9779378116	0.000001057959317	0.9467188938	0.000002535281663	0.9926706406	0.000000452052941	0.9716577663	0.000001456164168	0.9429659271	0.000002637256737	40.887978
10	762799.394292	9121.811439	5267.944976	0.9971931601	0.000000150974626	0.9789803388	0.000001183521532	0.9506079417	0.000002473327410	0.9957848915	0.000000250746076	0.9737980457	0.000001500606944	0.9406220254	0.000003075291250	0.9903133465	0.000000734241818	0.9677704496	0.000001946871782	0.9336946346	0.000003535751523	52.399566
11	762799.394292	7023.722815	5362.952505	0.9980688239	0.000000072239970	0.9834732133	0.000000833887489	0.9582575703	0.000002066460991	0.9968998951	0.000000085393085	0.9806345767	0.000000896981328	0.9494465952	0.000002340108348	0.9947343267	0.000000198373909	0.9745227704	0.000001124428996	0.9421102596	0.000002563826687	46.256102
12	762799.394292	6128.255596	4902.815220	0.9941480865	0.000000312055813	0.9643319009	0.000001775948144	0.9080928135	0.000004517471754	0.9896542021	0.000000599608683	0.9532459019	0.000002373066726	0.8930721984	0.000005154551604	0.9845755985	0.000000934679010	0.9427923916	0.000002930593102	0.8808775544	0.000005636961479	45.605803
13	762799.394292	8394.225527	5624.550713	0.9979374357	0.000000150339370	0.9870648917	0.000000859291012	0.9606161912	0.000002699064644	0.9966725364	0.000000230621744	0.9838076095	0.000001058042675	0.9530407858	0.000003215090860	0.9947909895	0.000000370150010	0.9757211970	0.000001695648248	0.9471892045	0.000003525152333	66.166913
14	762799.394292	7351.079237	4909.376805	0.9955366019	0.000000281924891	0.9737137367	0.000001360356109	0.9214142091	0.000004051182314	0.9916394503	0.000000537500919	0.9627084695	0.000001962880881	0.9156046612	0.000004108883564	0.9875630028	0.000000745751088	0.9529832723	0.000002448874246	0.8951839234	0.000005221287082	50.974963
15	762799.394292	8294.671988	5145.004877	0.9960160279	0.000000172418728	0.9726163463	0.000001155548337	0.9342034897	0.000002415917466	0.9923837748	0.000000391802900	0.9670201809	0.000001352437624	0.9219296497	0.000003111209091	0.9872462737	0.000000757567466	0.9585947404	0.000001717245089	0.9121787774	0.000003402600613	51.357308
16	762799.394292	7743.021755	5401.146785	0.9967563571	0.000000190752454	0.9827208943	0.000000945699043	0.9585244433	0.000002186179115	0.9898988758	0.000000724875246	0.9718614202	0.000001580399360	0.9361204372	0.000003512427118	0.9794208067	0.000001552736539	0.9553601582	0.000002705933759	0.9180274313	0.000004429644522	69.505492
17	762799.394292	6218.435224	5026.935694	0.9941480043	0.000000250941470	0.9647073172	0.000001621271555	0.9107423930	0.000004161131608	0.9849794068	0.000000772578375	0.9474990514	0.000002480902876	0.8869466484	0.000005211307755	0.9755413496	0.000001220323767	0.9282482463	0.000003573476158	0.8635449236	0.000006227226342	50.971267
18	762799.394292	6317.700099	5170.305304	0.9987759560	0.000000031646526	0.9863151952	0.000000701334405	0.9596580861	0.000002091707208	0.9971534971	0.000000151842394	0.9828980646	0.000000873469910	0.9564059445	0.000002320891714	0.9970981289	0.000000113007941	0.9837043808	0.000000740593621	0.9544635845	0.000002309194888	35.223146
19	762799.394292	8401.901423	6141.318834	0.9965179827	0.000000190633578	0.9759391358	0.000001372258649	0.9368991918	0.000003642625064	0.9942210076	0.000000309983556	0.9658806596	0.000002001003958	0.9244246914	0.000004152600537	0.9877915906	0.000000802327479	0.9565405751	0.000002578202316	0.9151588880	0.000004466882210	62.043033
