0	42203836.144361	19983.905266	13185.518004	0.9201354939	0.000006860959690	2538.171453
1	42203836.144361	19825.390516	12293.289542	0.9283051968	0.000006545441417	2799.608719
2	42203836.144361	20465.092949	11717.552432	0.9208352269	0.000006352535981	2821.432290
3	42203836.144361	19383.153250	12459.434637	0.9338010606	0.000005877388836	3219.454028
4	42203836.144361	20072.523285	12259.315268	0.9393388304	0.000005414677861	3191.004714
5	42203836.144361	19394.004003	12441.379756	0.9223447843	0.000006635150023	2768.587378
6	42203836.144361	20500.438032	11973.483235	0.9227141627	0.000006504091985	2531.385864
7	42203836.144361	18440.123393	12979.940285	0.9354058591	0.000005872460412	3212.589876
8	42203836.144361	19016.976364	12634.043171	0.9325697573	0.000005859623395	3241.302303
9	42203836.144361	20314.049426	12478.423540	0.9252316155	0.000006347097930	2996.085853
10	42203836.144361	19475.367760	12519.111765	0.9182418721	0.000007348225803	2898.348652
11	42203836.144361	20328.339326	11837.346480	0.9091327514	0.000007474810400	3890.335789
12	42203836.144361	19764.583871	12756.099873	0.9215702475	0.000006761874836	3274.739163
13	42203836.144361	19107.497296	12942.923611	0.9329995693	0.000006007910157	2850.020606
14	42203836.144361	19049.419156	12081.022044	0.9297452167	0.000006431740085	3094.685971
15	42203836.144361	18361.608951	11844.045059	0.9169724141	0.000007052520392	2757.765080
16	42203836.144361	19127.791816	12561.160825	0.9365960158	0.000004706131988	3101.106734
17	42203836.144361	20332.714792	12064.815338	0.9221711557	0.000006575996424	2765.334567
18	42203836.144361	16914.873491	11756.506395	0.9173448899	0.000006937375715	3397.341049
19	42203836.144361	19206.367608	11754.779507	0.9092795534	0.000006543496677	3313.315154
20	42203836.144361	19968.662420	12300.184732	0.9290824244	0.000006462320393	3209.726297
21	42203836.144361	20441.785599	12907.648723	0.9196639669	0.000007220877576	2656.662123
22	42203836.144361	19783.111455	12314.252215	0.9306722281	0.000005682059897	2909.741464
23	42203836.144361	17736.882691	12498.698681	0.9281134464	0.000006573064410	3270.429432
24	42203836.144361	20263.485895	12647.504168	0.9346196986	0.000005528911172	3003.448104
25	42203836.144361	18805.170899	12220.295391	0.9211282949	0.000006714188629	2822.693048
26	42203836.144361	20404.012055	13138.540421	0.9117338193	0.000007715775161	3458.212709
27	42203836.144361	18576.204739	12755.086772	0.9334179402	0.000005929843721	2261.019822
28	42203836.144361	20474.696586	12120.521596	0.9243499462	0.000006706534166	3004.567016
29	42203836.144361	19537.792826	12063.277711	0.9103697779	0.000007569563641	2572.059776
